user_id,spend_month,age,gender,region,total_spend,CAT1_교통,CAT1_쇼핑,CAT1_식품,CAT1_교육/문화,CAT1_생활/주거,CAT1_레저/여행,CAT1_자기계발,CAT1_기타 지출,CAT2_대중교통,CAT2_자가용/연료,CAT2_택시/대리,CAT2_항공/기차,CAT2_의류,CAT2_잡화/뷰티,CAT2_명품/쥬얼리,CAT2_전자제품,CAT2_외식/배달,CAT2_가정식/식재료,CAT2_주점/유흥,CAT2_커피/음료,CAT2_사교육/학원,CAT2_도서/음반,CAT2_문화생활/취미,CAT2_온라인강의,CAT2_공과금/통신,CAT2_병원/약국,CAT2_인테리어/가구,CAT2_보험/금융,CAT2_국내여행/숙박,CAT2_해외여행/항공,CAT2_레포츠/취미,CAT2_기타 여가,CAT2_자격증/어학,CAT2_운동/피트니스,CAT2_온라인 구독,CAT2_도구/재료 구매,CAT2_현금서비스,CAT2_경조사/기부,CAT2_해외 직구,CAT2_금융 수수료,cluster
UID_0062,0,34,M,세종,106,17,13,12,15,5,9,12,19,5,2,5,3,2,0,10,0,3,3,2,4,5,6,2,1,0,2,1,1,1,2,1,4,2,3,2,4,1,13,3,1,0
UID_0062,0,34,M,세종,304,31,37,42,25,72,31,21,40,6,4,9,10,9,4,7,15,21,7,6,7,9,5,8,1,11,24,19,17,17,1,2,10,1,8,8,2,5,16,12,6,2
UID_0062,0,34,M,세종,182,23,22,22,30,11,21,32,17,2,5,8,8,1,4,8,8,1,8,9,2,15,6,2,6,3,3,1,3,5,5,6,3,5,9,6,12,2,5,5,3,1
UID_0062,0,34,M,세종,106,8,18,19,14,15,12,10,7,1,4,2,0,4,6,4,3,7,4,4,2,7,5,1,0,2,3,7,2,0,3,4,3,1,1,5,2,3,1,0,2,0
UID_0062,0,34,M,세종,138,8,29,16,12,18,11,24,17,1,2,2,1,10,8,3,7,3,6,3,3,2,1,5,3,4,2,4,6,2,5,2,0,8,2,5,7,1,6,4,4,1
UID_0062,0,34,M,세종,51,3,10,3,7,7,5,5,9,0,1,0,1,2,0,3,3,0,0,1,0,2,1,1,1,1,2,2,1,1,0,1,2,1,1,0,1,2,1,2,2,0
UID_0062,0,34,M,세종,54,5,6,7,7,10,5,6,5,1,1,1,1,2,1,1,0,1,1,2,2,0,1,2,1,3,1,1,3,1,0,2,0,2,0,1,1,1,0,1,1,0
UID_0062,0,34,M,세종,97,9,10,15,15,11,10,11,11,0,4,3,1,5,1,2,2,4,1,7,1,2,5,4,3,3,3,3,0,4,1,2,2,5,2,1,2,3,1,2,4,0
UID_0062,0,34,M,세종,233,26,28,30,28,36,32,25,25,4,5,4,11,7,6,5,9,4,8,10,7,10,5,8,3,7,17,8,3,1,4,16,9,7,5,8,3,6,5,2,10,1
UID_0062,0,34,M,세종,123,11,16,25,18,10,13,8,17,6,2,0,1,5,3,4,2,5,8,9,2,3,5,3,5,1,0,7,1,5,1,3,3,3,0,2,1,2,7,3,3,1
UID_0062,0,34,M,세종,178,38,16,30,13,36,22,9,10,7,10,6,13,5,6,1,3,1,5,5,17,3,3,5,1,21,10,0,3,6,3,7,5,2,3,1,2,3,1,2,2,1
UID_0062,0,34,M,세종,192,30,66,41,3,10,12,15,11,8,1,11,8,7,22,23,13,12,6,5,16,0,1,0,0,3,1,1,4,3,4,2,2,6,5,2,0,3,3,2,2,1
UID_0062,0,34,M,세종,273,8,28,35,16,30,123,21,9,1,1,3,2,7,10,6,4,7,9,14,4,0,9,4,2,3,6,8,11,4,32,47,38,7,7,3,2,2,4,2,0,2
UID_0062,0,34,M,세종,46,7,6,7,5,3,6,6,3,0,1,4,0,1,3,0,0,3,2,0,0,2,0,0,0,2,0,0,0,2,0,1,1,2,1,1,1,0,0,1,1,0
UID_0062,0,34,M,세종,110,18,15,7,23,6,12,20,3,6,2,4,5,2,6,4,2,2,3,1,0,6,8,5,3,1,2,0,1,3,4,2,2,11,2,2,3,0,1,0,1,0
UID_0062,0,34,M,세종,233,1,8,24,11,114,0,62,9,0,0,0,0,2,3,1,1,2,4,10,7,1,5,2,1,28,52,20,13,0,0,0,0,26,5,12,17,1,1,3,3,1
UID_0063,0,39,M,울산,193,15,25,45,25,19,16,15,29,4,2,5,2,2,8,8,4,13,8,9,13,9,3,7,5,4,5,5,3,4,4,2,6,4,4,2,3,8,5,7,7,1
UID_0063,0,39,M,울산,274,42,37,56,20,27,30,26,32,11,7,9,13,15,4,11,6,4,9,17,24,12,4,2,0,6,5,7,6,16,5,2,5,5,6,8,6,1,3,17,11,2
UID_0063,0,39,M,울산,274,87,6,21,16,2,81,40,17,27,19,31,8,1,2,1,0,5,8,3,4,10,4,0,0,0,0,0,0,12,39,15,14,8,7,14,9,1,6,1,7,2
UID_0063,0,39,M,울산,295,40,47,53,43,29,35,26,19,7,10,8,13,9,9,7,21,15,7,21,9,8,2,3,28,5,6,11,5,13,11,4,6,7,10,4,4,4,1,9,3,2
UID_0063,0,39,M,울산,33,4,2,6,3,3,3,2,6,1,1,1,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,2,2,0
UID_0063,0,39,M,울산,157,12,13,63,0,16,7,4,38,2,1,5,3,4,3,2,2,16,15,9,20,0,0,0,0,2,5,3,5,1,3,1,1,1,0,1,0,5,9,6,16,1
UID_0063,0,39,M,울산,253,43,15,18,29,41,21,26,55,8,13,9,10,4,3,4,3,2,9,1,6,7,11,4,5,6,18,8,8,3,3,9,4,16,3,4,2,7,7,25,16,2
UID_0063,0,39,M,울산,311,55,51,16,29,56,35,22,43,5,10,26,11,11,15,20,4,3,3,5,3,4,8,2,14,14,20,3,17,8,6,9,11,1,5,6,8,12,10,6,14,2
UID_0063,0,39,M,울산,296,53,22,28,22,31,55,50,30,18,14,14,6,2,9,4,6,10,4,8,5,7,3,8,3,10,8,3,9,25,3,10,16,8,19,10,12,8,1,8,12,2
UID_0063,0,39,M,울산,83,11,6,11,14,11,11,6,10,1,4,1,3,1,1,1,2,2,2,2,4,3,4,3,2,1,2,5,1,8,0,1,1,1,0,2,1,4,2,1,2,0
UID_0063,0,39,M,울산,148,15,17,14,22,18,31,13,14,5,2,1,5,3,1,7,4,3,3,4,2,3,6,4,7,2,3,7,4,0,0,8,22,1,4,3,5,2,3,5,1,1
UID_0063,0,39,M,울산,290,34,24,25,30,53,38,37,44,3,11,10,9,12,3,3,4,2,1,13,7,10,11,2,7,17,13,6,16,9,14,9,5,7,22,6,1,12,11,16,4,2
UID_0063,0,39,M,울산,108,13,12,12,9,13,19,13,13,3,6,2,1,3,3,1,3,2,2,4,2,1,0,3,3,5,2,2,2,2,4,3,9,3,3,3,3,3,5,1,3,0
UID_0063,0,39,M,울산,80,14,8,8,12,8,6,7,14,1,4,5,2,4,0,1,1,1,2,2,2,2,3,4,2,1,2,3,1,1,1,3,0,3,1,1,1,3,5,2,2,0
UID_0063,0,39,M,울산,295,34,42,31,37,42,23,36,46,9,5,8,11,7,6,18,10,2,8,5,14,3,12,16,3,20,3,11,6,1,3,11,7,2,12,15,6,13,11,3,17,2
UID_0063,0,39,M,울산,296,56,30,17,29,42,30,41,48,14,20,3,17,5,8,7,9,6,2,4,3,3,7,5,13,9,18,6,8,15,2,6,5,5,14,7,13,9,11,14,11,2
UID_0064,0,20,F,제주,161,21,18,23,13,20,24,11,27,9,4,3,4,8,2,3,3,1,2,15,2,2,1,5,4,3,4,7,4,11,1,6,3,1,3,3,3,4,5,7,10,1
UID_0064,0,20,F,제주,136,16,17,7,18,14,21,23,16,6,2,3,3,2,3,5,6,0,0,4,1,2,2,9,5,3,2,4,3,3,4,4,8,4,7,6,5,1,5,5,3,1
UID_0064,0,20,F,제주,172,13,14,0,13,8,22,35,63,4,2,3,1,5,3,4,1,0,0,0,0,2,1,3,5,0,2,1,3,3,5,3,9,13,5,10,6,9,7,15,31,1
UID_0064,0,20,F,제주,160,20,18,20,17,26,21,10,24,5,4,2,8,5,2,6,3,8,3,6,1,1,0,6,8,2,9,4,9,5,4,4,7,2,4,2,1,5,9,4,4,1
UID_0064,0,20,F,제주,91,8,7,6,23,7,16,11,8,2,2,2,1,3,2,1,0,1,2,1,2,3,3,8,7,1,2,2,1,5,5,2,2,3,3,1,3,0,2,3,1,0
UID_0064,0,20,F,제주,23,1,0,3,9,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UID_0065,0,51,M,충남,371,41,40,30,77,70,46,35,28,11,7,6,16,10,11,8,9,5,8,5,11,26,15,14,21,16,21,18,14,11,6,11,16,2,9,1,22,2,11,7,6,2
UID_0065,0,51,M,충남,248,28,38,18,19,42,20,46,33,7,10,3,6,5,6,14,11,6,4,5,2,0,3,11,3,2,18,15,5,4,2,8,5,13,2,5,25,9,6,6,10,1
UID_0065,0,51,M,충남,340,53,59,14,35,30,47,58,39,15,12,9,15,14,10,28,5,1,4,3,4,12,9,7,5,6,6,8,8,11,7,15,13,27,6,2,22,8,5,19,6,2
UID_0065,0,51,M,충남,102,13,13,11,6,16,10,7,22,5,3,0,3,3,3,1,5,5,0,1,3,0,0,1,4,3,4,4,3,1,3,2,3,1,3,1,1,2,10,5,3,0
UID_0065,0,51,M,충남,90,8,15,9,8,11,11,12,12,2,1,1,2,3,3,4,3,3,2,3,0,2,2,1,1,2,3,4,1,2,2,5,0,4,3,3,1,1,3,7,0,0
UID_0065,0,51,M,충남,199,9,18,30,25,41,26,21,25,2,1,2,3,2,3,0,12,3,5,12,10,6,4,4,10,10,12,9,9,9,10,2,5,5,3,0,11,4,11,4,4,1
UID_0065,0,51,M,충남,27,4,3,2,8,6,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,1,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UID_0065,0,51,M,충남,13,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UID_0065,0,51,M,충남,313,11,36,38,37,81,54,29,24,2,2,3,3,7,12,13,4,18,10,5,4,13,9,5,9,8,34,12,25,10,10,17,15,4,5,6,13,8,6,2,5,2
UID_0065,0,51,M,충남,164,26,26,21,25,14,12,18,18,7,8,4,5,4,3,5,12,2,10,3,4,4,5,8,6,4,1,2,5,2,5,0,3,5,4,2,6,0,9,4,4,1
UID_0065,0,51,M,충남,82,11,9,10,12,14,4,9,10,1,1,5,2,1,2,3,1,2,1,3,3,3,1,1,6,2,0,5,5,1,0,0,1,1,2,0,4,1,2,3,2,0
UID_0065,0,51,M,충남,317,59,37,56,19,29,42,43,27,12,16,12,19,0,26,2,7,11,7,28,9,10,2,4,1,6,6,9,6,9,11,4,16,15,11,4,12,6,7,9,4,2
UID_0065,0,51,M,충남,108,14,9,11,11,13,15,15,16,2,7,1,2,2,1,1,4,1,5,2,2,4,2,2,1,1,2,6,3,2,7,2,3,4,2,5,3,3,4,4,4,0
UID_0066,0,43,M,강원,43,5,5,6,7,5,1,6,5,1,1,1,1,1,0,1,1,1,0,1,2,1,1,1,2,2,1,1,1,0,0,0,0,0,0,3,0,0,2,0,0,0
UID_0066,0,43,M,강원,159,15,17,14,27,14,25,25,17,5,3,2,4,2,4,3,6,3,0,6,3,10,5,1,9,4,2,2,4,2,10,3,9,4,10,7,2,4,4,5,3,1
UID_0066,0,43,M,강원,334,36,36,47,17,45,43,71,36,12,6,11,6,9,6,14,5,11,5,6,25,3,6,4,1,11,11,18,4,7,11,8,15,13,10,35,11,9,8,4,13,2
UID_0066,0,43,M,강원,200,37,17,31,23,22,26,30,9,9,9,14,4,3,3,4,6,3,8,13,5,3,8,5,6,8,5,4,3,12,4,3,6,10,12,2,5,1,4,2,2,1
UID_0066,0,43,M,강원,327,54,43,37,46,56,33,7,48,14,12,11,15,3,8,16,13,12,6,6,12,14,5,24,1,9,2,16,28,0,2,8,21,2,0,1,3,19,13,8,6,2
UID_0066,0,43,M,강원,335,38,38,48,32,46,33,48,48,8,4,7,18,20,14,2,0,18,5,11,13,13,9,2,6,14,11,9,10,3,15,3,11,10,18,13,5,7,23,12,6,2
UID_0066,0,43,M,강원,107,8,15,11,10,14,14,11,19,4,2,0,0,2,6,0,6,2,2,2,2,1,3,2,2,1,6,2,4,1,2,8,2,1,1,3,5,2,10,2,4,0
UID_0066,0,43,M,강원,86,9,6,9,9,8,11,15,15,1,2,2,2,1,0,2,1,1,1,3,2,1,1,3,1,1,2,2,1,2,1,3,3,5,4,3,2,3,5,0,5,0
UID_0066,0,43,M,강원,270,51,28,38,38,28,23,33,26,12,23,6,8,4,9,8,6,11,4,2,20,12,3,12,10,3,9,10,4,5,6,7,4,10,4,5,13,12,4,4,5,2
UID_0066,0,43,M,강원,203,21,35,28,12,22,35,24,22,5,6,4,4,8,6,9,11,8,7,2,9,4,2,4,1,3,4,9,4,15,5,8,5,2,4,4,12,9,7,4,1,1
UID_0066,0,43,M,강원,141,10,21,7,19,23,13,17,26,2,4,1,2,3,8,5,4,2,2,1,1,5,3,8,1,6,2,8,5,5,2,3,3,6,3,5,1,6,7,6,6,1
UID_0066,0,43,M,강원,309,70,37,28,41,26,34,22,47,18,18,16,17,8,11,10,6,11,6,6,3,3,15,15,5,10,5,10,0,4,10,7,10,5,9,3,3,5,11,15,14,2
UID_0066,0,43,M,강원,88,8,7,15,14,7,7,13,13,0,2,0,5,1,3,1,0,3,2,5,4,4,6,0,3,1,0,4,1,1,1,1,1,3,4,2,2,3,3,1,3,0
UID_0066,0,43,M,강원,293,68,19,24,38,42,31,33,33,12,26,15,14,5,3,3,6,6,5,2,9,9,9,13,5,5,12,11,12,10,8,5,6,3,13,6,10,7,14,5,5,2
UID_0066,0,43,M,강원,114,24,24,10,12,9,8,10,13,3,6,9,4,5,3,5,9,1,1,0,6,3,2,3,4,2,2,2,1,2,1,2,1,1,1,3,4,3,1,4,3,0
UID_0066,0,43,M,강원,289,44,20,42,14,46,30,52,37,3,12,10,17,4,2,12,1,6,11,17,7,4,3,3,2,8,19,2,16,8,5,11,4,12,17,17,4,6,13,13,4,2
UID_0066,0,43,M,강원,130,12,16,23,19,25,5,15,10,2,4,2,2,2,5,4,4,17,2,1,2,7,4,2,5,6,3,3,12,1,2,1,1,6,3,2,3,3,3,1,2,1
UID_0066,0,43,M,강원,153,27,36,14,13,13,18,9,18,5,4,9,7,3,15,12,5,2,3,5,2,3,1,3,5,2,2,3,4,1,9,3,3,1,2,3,2,2,6,3,5,1
UID_0066,0,43,M,강원,30,6,3,2,2,3,2,4,3,1,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0
UID_0066,0,43,M,강원,81,17,6,6,14,10,11,5,10,2,5,1,6,3,0,1,1,1,1,1,1,3,2,4,2,2,1,2,3,3,4,2,1,1,1,0,1,3,1,1,3,0
UID_0066,0,43,M,강원,67,10,8,7,8,4,12,6,7,1,2,4,2,2,2,2,1,2,2,0,2,2,2,1,1,0,0,1,1,0,2,7,1,1,2,1,1,3,1,1,1,0
UID_0066,0,43,M,강원,216,11,23,17,24,22,77,7,32,2,3,2,2,3,3,8,7,4,2,4,5,8,6,4,5,5,4,3,8,22,22,22,9,2,1,1,1,10,10,5,6,1
UID_0066,0,43,M,강원,111,12,17,19,10,14,15,12,8,4,5,1,1,1,4,3,7,5,6,3,3,1,4,0,4,2,3,3,4,1,5,2,5,2,6,1,2,2,0,2,3,0
UID_0066,0,43,M,강원,100,23,0,15,4,14,2,23,15,3,14,1,3,0,0,0,0,2,1,3,7,0,1,1,1,4,3,2,2,0,0,0,1,3,4,6,9,6,3,1,4,0
UID_0067,0,43,M,제주,365,29,49,18,49,43,67,78,27,3,5,12,8,7,3,29,9,2,4,4,6,6,10,18,14,18,5,4,14,17,15,9,24,5,18,18,36,8,9,5,2,2
UID_0067,0,43,M,제주,292,41,23,24,41,37,48,53,22,11,8,9,11,4,3,3,10,4,7,5,8,7,14,11,8,13,8,9,6,7,19,17,4,5,7,3,37,17,0,2,1,2
UID_0067,0,43,M,제주,284,57,37,18,40,37,33,27,32,27,10,4,14,6,6,11,12,7,2,4,4,11,8,13,6,6,12,4,13,7,16,2,6,6,10,7,2,2,10,12,5,2
UID_0067,0,43,M,제주,28,0,2,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,2,7,2,1,0,0,0,0,0
UID_0067,0,43,M,제주,133,14,19,9,17,16,20,17,16,4,1,5,2,10,3,2,2,0,2,2,4,3,5,3,4,4,4,3,3,3,3,9,4,0,1,7,8,5,5,2,2,1
UID_0067,0,43,M,제주,192,20,32,26,23,17,31,17,22,6,5,4,4,6,12,10,2,2,4,8,12,10,1,10,1,0,0,7,10,8,2,9,11,2,7,4,2,5,6,5,5,1
UID_0067,0,43,M,제주,268,16,31,38,35,45,44,14,41,2,8,2,2,6,11,7,6,5,11,9,12,2,10,1,20,6,3,9,26,10,7,5,20,2,7,2,2,13,13,4,10,2
UID_0068,0,30,F,강원,202,42,10,19,33,41,17,20,17,16,6,2,17,1,3,3,0,3,2,4,8,3,12,7,9,11,13,6,9,5,2,6,3,4,9,3,3,6,6,1,3,1
UID_0068,0,30,F,강원,274,15,33,42,60,25,33,23,41,2,7,2,2,8,4,5,14,8,17,6,9,21,6,8,24,7,9,3,4,1,11,3,16,10,3,4,4,8,20,7,4,2
UID_0068,0,30,F,강원,84,11,7,5,8,17,6,8,18,2,1,4,2,1,2,2,0,1,0,2,1,1,1,1,4,2,5,4,5,1,1,2,1,2,2,2,1,3,2,4,7,0
UID_0068,0,30,F,강원,209,24,25,27,18,42,15,30,23,4,7,5,7,5,5,5,9,4,8,5,8,4,2,6,4,4,12,15,10,1,0,6,5,5,3,9,11,2,4,9,7,1
UID_0068,0,30,F,강원,195,16,35,22,38,22,22,15,20,3,5,4,3,4,11,19,0,2,13,4,2,8,10,6,13,3,5,8,5,12,3,2,3,1,2,7,4,3,6,6,5,1
UID_0069,0,41,M,광주,304,47,33,39,25,32,54,35,35,15,9,11,10,10,3,3,17,9,7,14,7,6,2,9,7,8,10,5,8,11,19,8,14,8,10,14,3,4,12,5,13,2
UID_0069,0,41,M,광주,341,47,26,32,43,50,65,46,28,11,11,12,11,17,3,4,0,6,2,8,14,1,26,14,1,12,13,11,11,18,12,20,13,19,3,11,12,8,7,6,5,2
UID_0069,0,41,M,광주,331,46,43,21,54,60,42,28,34,14,17,11,2,0,17,20,5,10,2,6,2,4,18,19,12,11,22,13,12,7,11,16,6,6,7,9,5,7,5,10,10,2
UID_0069,0,41,M,광주,288,24,30,53,40,17,35,37,47,3,6,8,6,4,9,7,8,14,15,4,18,3,6,18,11,3,3,4,4,22,2,7,3,4,20,4,8,12,12,11,10,2
UID_0069,0,41,M,광주,148,26,17,16,22,24,6,11,21,4,4,10,7,7,2,5,3,4,2,3,5,1,5,8,7,5,3,2,12,2,1,0,2,2,2,2,4,5,4,5,5,1
UID_0069,0,41,M,광주,256,34,31,21,16,28,29,44,49,6,12,4,11,7,1,21,0,11,1,7,0,3,4,4,3,3,7,3,14,2,14,7,4,13,17,7,6,13,12,5,18,2
UID_0070,0,37,M,충남,221,23,53,13,22,23,32,25,26,6,4,7,5,8,8,20,15,2,4,3,2,4,1,7,8,2,6,11,2,2,13,6,9,9,5,3,6,7,5,7,6,1
UID_0070,0,37,M,충남,39,4,6,2,7,5,4,5,2,1,0,1,0,0,2,0,1,0,0,0,0,2,1,1,2,0,1,1,1,2,0,1,0,1,1,0,1,0,1,0,0,0
UID_0070,0,37,M,충남,162,12,21,24,21,17,22,22,18,3,2,1,4,4,7,6,3,7,4,7,5,2,1,5,12,7,3,4,3,4,0,11,6,0,19,0,2,5,1,1,9,1
UID_0070,0,37,M,충남,263,48,11,33,18,27,48,38,36,16,7,13,11,2,1,3,4,11,7,7,6,4,2,3,7,0,1,19,5,15,4,10,17,11,5,11,9,6,8,9,13,2
UID_0070,0,37,M,충남,92,11,11,10,8,8,13,11,15,4,0,4,1,2,3,2,3,1,2,1,3,1,2,3,2,1,2,2,2,2,1,0,9,4,2,4,1,2,4,5,3,0
UID_0070,0,37,M,충남,312,57,25,27,67,19,32,41,40,19,15,15,6,6,3,8,7,2,12,6,5,23,18,17,7,7,5,2,4,7,12,6,6,5,20,9,6,6,13,10,10,2
UID_0070,0,37,M,충남,212,30,17,32,23,16,44,16,30,10,3,6,10,3,0,5,7,9,10,4,8,5,6,4,6,6,3,2,4,5,5,11,20,5,5,4,0,7,13,5,4,1
UID_0070,0,37,M,충남,135,31,8,16,17,20,17,10,12,5,7,10,8,1,0,4,0,2,6,2,4,0,12,4,0,2,2,4,10,5,3,3,5,2,2,3,2,4,3,3,1,1
UID_0070,0,37,M,충남,190,11,19,22,27,14,30,35,27,2,4,1,2,2,9,3,4,10,7,1,2,2,8,7,9,0,4,3,6,6,7,12,4,7,10,7,10,3,2,9,11,1
UID_0070,0,37,M,충남,254,29,37,23,28,24,29,45,33,2,2,20,3,8,9,13,6,6,5,6,5,4,0,6,16,5,6,6,7,9,4,8,6,6,16,16,6,11,6,5,10,2
UID_0070,0,37,M,충남,318,65,46,19,56,31,22,23,52,17,17,15,14,9,9,15,12,1,9,5,2,2,36,15,2,15,6,6,2,3,9,8,1,8,5,4,4,30,4,10,5,2
UID_0070,0,37,M,충남,97,9,7,16,18,8,9,9,17,5,1,0,1,1,3,2,0,10,2,2,1,2,2,3,9,1,0,2,3,2,0,0,6,2,1,4,0,6,4,3,2,0
UID_0070,0,37,M,충남,324,57,45,41,45,27,23,41,40,6,16,13,20,29,0,8,7,8,6,17,10,9,16,9,10,6,7,5,7,5,1,8,8,9,9,7,14,14,9,8,7,2
UID_0070,0,37,M,충남,15,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UID_0070,0,37,M,충남,200,40,34,34,10,13,25,25,15,11,9,14,4,6,10,14,3,6,11,9,6,2,4,2,0,1,3,5,3,8,2,8,7,2,4,5,11,2,2,1,8,1
UID_0070,0,37,M,충남,127,10,14,14,18,27,18,12,12,3,1,2,2,1,2,3,7,5,2,3,2,3,5,5,4,7,7,3,9,7,1,5,4,4,0,4,2,2,2,3,3,1
UID_0070,0,37,M,충남,205,22,19,21,26,29,11,36,36,9,3,4,5,2,7,1,7,4,4,5,7,7,6,6,6,11,3,4,10,3,3,1,2,4,14,9,7,9,5,19,2,1
UID_0071,0,20,F,전남,156,23,18,24,28,16,15,11,17,11,6,3,2,6,3,3,4,8,3,9,3,1,2,6,16,5,2,4,4,5,3,2,4,1,3,1,4,2,3,6,5,1
UID_0071,0,20,F,전남,43,5,5,3,2,7,4,7,6,1,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,3,2,0,0,0,1,1,2,0,0,2,1,0,0
UID_0071,0,20,F,전남,135,2,29,17,10,34,3,5,29,1,0,0,0,10,6,2,10,3,6,4,3,2,1,4,2,9,8,7,10,1,0,0,1,1,1,0,2,14,4,4,5,1
UID_0071,0,20,F,전남,156,19,38,26,12,20,16,6,15,3,2,8,5,21,5,4,6,3,2,12,7,3,1,4,3,5,2,7,4,1,4,6,3,1,1,1,1,2,6,3,3,1
UID_0071,0,20,F,전남,96,11,11,10,11,16,11,17,5,2,5,1,2,5,2,1,2,1,6,2,0,2,1,2,4,4,3,3,4,2,4,2,1,5,3,3,5,2,1,0,1,0
UID_0071,0,20,F,전남,126,8,30,13,18,9,14,22,9,1,0,2,4,8,2,9,10,1,2,5,4,2,4,7,4,2,2,2,1,4,1,1,6,7,6,5,2,1,2,1,3,1
UID_0071,0,20,F,전남,188,8,22,17,24,14,35,25,40,1,2,1,2,9,5,3,4,11,0,0,3,4,5,6,7,2,7,2,2,11,10,10,1,4,18,2,0,10,5,14,10,1
UID_0071,0,20,F,전남,75,9,5,12,12,5,8,6,14,2,1,2,2,1,1,1,1,3,1,3,3,0,2,3,6,1,0,2,0,1,2,2,2,2,1,1,0,2,2,2,6,0
UID_0071,0,20,F,전남,41,5,4,5,3,3,4,7,6,1,1,1,1,2,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,2,1,2,1,2,1,1,1,0
UID_0071,0,20,F,전남,147,18,19,16,14,25,19,20,12,8,3,0,6,5,5,5,3,6,4,3,2,1,4,4,4,7,6,5,5,2,4,6,5,5,4,4,7,3,2,2,3,1
UID_0071,0,20,F,전남,58,7,3,9,7,8,6,10,4,5,0,0,1,2,0,0,0,3,3,2,0,0,0,5,1,1,1,2,2,0,1,0,3,2,2,2,3,0,1,0,1,0
UID_0071,0,20,F,전남,148,18,18,18,17,28,16,11,19,6,4,5,2,6,2,3,5,1,4,6,5,2,2,5,6,4,10,8,4,3,5,2,5,2,4,2,2,6,3,5,4,1
UID_0071,0,20,F,전남,22,2,2,2,2,2,3,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
UID_0071,0,20,F,전남,162,20,16,19,25,26,15,16,22,5,6,2,5,6,2,4,3,8,2,6,1,3,6,4,10,2,4,11,9,2,5,4,3,5,2,4,4,8,4,3,5,1
UID_0071,0,20,F,전남,193,32,23,21,19,11,24,25,35,14,7,5,4,6,2,7,6,3,0,9,7,5,5,3,4,3,1,2,4,6,8,4,4,1,16,0,7,11,4,18,0,1
UID_0071,0,20,F,전남,68,6,5,9,9,14,8,5,7,1,2,1,1,1,1,1,0,2,0,3,2,2,3,1,1,4,4,2,3,1,1,3,2,2,2,0,0,2,1,1,2,0
UID_0071,0,20,F,전남,160,22,21,43,24,0,3,0,42,5,5,3,8,7,6,1,6,3,20,10,9,7,3,6,7,0,0,0,0,0,1,1,0,0,0,0,0,20,4,17,0,1
UID_0071,0,20,F,전남,179,23,11,26,18,39,17,12,28,11,5,4,2,4,3,0,2,7,5,4,9,3,4,5,6,11,4,13,8,4,7,2,3,1,2,2,6,4,10,8,5,1
UID_0071,0,20,F,전남,12,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UID_0071,0,20,F,전남,111,9,18,19,6,12,14,15,13,1,4,1,2,10,0,5,1,6,5,4,4,1,1,2,1,5,2,1,3,3,3,2,3,2,5,5,3,2,3,4,3,0
UID_0072,0,33,F,인천,272,33,25,27,36,18,24,51,52,10,2,11,8,3,9,8,5,7,6,10,3,14,5,8,8,1,6,3,6,4,3,7,9,19,12,5,14,14,21,8,7,2
UID_0072,0,33,F,인천,113,12,8,17,21,5,20,16,11,3,2,5,2,3,0,2,1,5,7,2,2,3,6,7,4,2,0,1,0,3,3,6,6,3,3,4,5,0,2,3,3,0
UID_0072,0,33,F,인천,26,2,3,3,2,4,3,1,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
UID_0072,0,33,F,인천,269,32,30,23,26,29,59,40,27,0,8,22,1,0,8,12,9,2,16,1,2,3,8,7,7,2,7,15,3,32,11,3,12,19,11,6,3,6,3,7,9,2
UID_0072,0,33,F,인천,51,9,5,3,7,5,6,4,8,1,3,2,2,0,1,1,1,0,0,0,0,1,3,0,2,1,1,0,1,1,2,1,0,1,1,1,0,1,2,1,2,0
UID_0072,0,33,F,인천,121,8,25,13,12,14,20,10,15,0,3,1,2,2,6,4,12,2,3,3,3,0,4,7,0,2,3,5,2,9,3,4,3,4,1,1,2,1,4,4,4,1
